id,artist_names,track_name,source,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,duration_ms,weeks_on_chart,streams,cover_url,cover_url_md,album_name,release_date,spotify_url,preview_url,popularity
2Foc5Q5nqNiosCNqttzHof,"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Columbia,F#/Gb,Minor,4 beats,0.794,0.811,0.038,0.0426,1.07e-06,0.101,0.862,-8.966,116.047,248413,3,16582399,https://i.scdn.co/image/ab67616d0000b27319a88dd5c7118e87d7b1619e,https://i.scdn.co/image/ab67616d00001e0219a88dd5c7118e87d7b1619e,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],2013-04-19,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,,0.0
2FvD20Z8aoWIePi7PoN8sG,"DaBaby, Lil Baby, Moneybagg Yo",TOES (feat. Lil Baby & Moneybagg Yo),South Coast Music Group/Interscope Records,G#/Ab,Major,4 beats,0.816,0.582,0.341,0.0794,5.84e-06,0.0916,0.542,-4.141,160.004,136366,13,91378150,https://i.scdn.co/image/ab67616d0000b273f2b94b2fda4f08836d6371ba,https://i.scdn.co/image/ab67616d00001e02f2b94b2fda4f08836d6371ba,KIRK,2019-09-27,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,,0.0
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,G,Major,4 beats,0.701,0.425,0.375,0.328,0.13,0.1,0.562,-10.965,135.128,194088,135,1900912195,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,https://i.scdn.co/image/ab67616d00001e0250a3147b4edd7701a876c6ce,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,,0.0
2G1tXoGBaEMJ7FKGnkf6ud,"Gucci Mane, Bruno Mars, Kodak Black",Wake Up in the Sky,Guwop Enterprises/Atlantic,E,Minor,4 beats,0.8,0.578,0.0485,0.00381,0.0,0.367,0.367,-5.144,143.01,203161,37,193989109,https://i.scdn.co/image/ab67616d0000b2736e4366b5308fd1c5462eb3ab,https://i.scdn.co/image/ab67616d00001e026e4366b5308fd1c5462eb3ab,Evil Genius,2018-12-07,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,,0.0
2G7V7zsVDxg1yRsu7Ew9RJ,Drake,In My Feelings,Cash Money/Drake LP6,C#/Db,Major,4 beats,0.835,0.626,0.125,0.0589,6e-05,0.396,0.35,-5.833,91.03,217925,52,709056539,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,https://i.scdn.co/image/ab67616d00001e02f907de96b9a4fbc04accc0d5,Scorpion,2018-06-29,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,,0.0
2GAhgAjOhEmItWLfgisyOn,SZA,Low,Top Dawg Entertainment/RCA Records,C,Minor,4 beats,0.698,0.546,0.0559,0.425,0.00314,0.16,0.335,-7.234,145.044,181080,17,180450037,https://i.scdn.co/image/ab67616d0000b273bc18bdade69ec5ef0bb25b17,https://i.scdn.co/image/ab67616d00001e02bc18bdade69ec5ef0bb25b17,SOS,2022-12-09,https://open.spotify.com/track/2GAhgAjOhEmItWLfgisyOn,,0.0
2GGGm4MLQynB3I4E4ycIYC,"Seeb, Dagny",Drink About,Universal Music AS,F#/Gb,Major,4 beats,0.624,0.745,0.0628,0.144,0.0,0.257,0.493,-2.936,99.971,182265,5,21901856,https://i.scdn.co/image/ab67616d0000b2738e23855a5d79f4a4f15b1292,https://i.scdn.co/image/ab67616d00001e028e23855a5d79f4a4f15b1292,Drink About,2018-04-06,https://open.spotify.com/track/2GGGm4MLQynB3I4E4ycIYC,,0.0
2GGMabyHXnJmjY6CXhhB2e,Cardi B,Money,Atlantic/KSR,G#/Ab,Minor,4 beats,0.95,0.59,0.29,0.00534,0.0,0.11,0.219,-6.508,130.003,183527,24,171754414,https://i.scdn.co/image/ab67616d0000b2738d5816c9f31f1187eb30913f,https://i.scdn.co/image/ab67616d00001e028d5816c9f31f1187eb30913f,Money,2018-10-23,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,,0.0
2GPTiPR5db727wu1tFvFt4,Kanye West,New Again,Rock The World/IDJ/Kanye LP7,F#/Gb,Minor,4 beats,0.679,0.673,0.189,0.066,0.0,0.479,0.295,-5.17,91.112,183297,1,10030218,https://i.scdn.co/image/ab67616d0000b2736ba1cffc9b2c5469503430b3,https://i.scdn.co/image/ab67616d00001e026ba1cffc9b2c5469503430b3,Donda,2021-08-29,https://open.spotify.com/track/2GPTiPR5db727wu1tFvFt4,,0.0
2GThBgzZoZfz0lx1JjBwfe,New West,Those Eyes,Republic Records,E,Major,3 beats,0.597,0.351,0.0281,0.727,3.86e-05,0.319,0.243,-8.043,119.948,220750,1,7596355,https://i.scdn.co/image/ab67616d0000b2735e8c8b0d006aabc9a81c18ef,https://i.scdn.co/image/ab67616d00001e025e8c8b0d006aabc9a81c18ef,Those Eyes,2019-05-10,https://open.spotify.com/track/2GThBgzZoZfz0lx1JjBwfe,,0.0
2Ghp894n1laIf2w98VeAOJ,The Weeknd,How Do I Make You Love Me?,XO / Republic Records,G,Minor,4 beats,0.805,0.498,0.0737,0.0203,2.37e-05,0.085,0.636,-7.927,121.006,214215,2,26786834,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,https://i.scdn.co/image/ab67616d00001e024ab2520c2c77a1d66b9ee21d,Dawn FM,2022-01-06,https://open.spotify.com/track/2Ghp894n1laIf2w98VeAOJ,,0.0
2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,UMGRI Interscope,F#/Gb,Minor,4 beats,0.611,0.797,0.0533,0.00543,0.00137,0.26,0.518,-7.627,120.041,218107,26,164467829,https://i.scdn.co/image/ab67616d0000b273cc2cf912462d8ae4ef856434,https://i.scdn.co/image/ab67616d00001e02cc2cf912462d8ae4ef856434,Dopamine,2015-10-16,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,,0.0
2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Universal Music Ltda.,D,Minor,4 beats,0.747,0.725,0.363,0.551,0.0,0.0626,0.904,-2.564,129.96,125558,10,62421023,https://i.scdn.co/image/ab67616d0000b2738d6947af92dfa677804ce9a1,https://i.scdn.co/image/ab67616d00001e028d6947af92dfa677804ce9a1,Disco Arranhado (Funk Remix),2021-01-22,https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4,,0.0
2Gk6fi0dqt91NKvlzGsmm7,"Offset, Travis Scott",SAY MY GRACE (feat. Travis Scott),Motown Records,A#/Bb,Major,4 beats,0.773,0.635,0.0452,0.0585,0.0,0.132,0.476,-5.06,121.879,173253,1,10736180,https://i.scdn.co/image/ab67616d0000b2738473cdc72d9c6f9a2787e070,https://i.scdn.co/image/ab67616d00001e028473cdc72d9c6f9a2787e070,SET IT OFF,2023-10-13,https://open.spotify.com/track/2Gk6fi0dqt91NKvlzGsmm7,,0.0
2Gl0FzuLxflY6nPifJp5Dr,"Kygo, Ellie Goulding",First Time,Kygo,C,Minor,4 beats,0.633,0.592,0.112,0.197,0.0,0.099,0.679,-7.245,90.066,193511,25,212723886,https://i.scdn.co/image/ab67616d0000b273b6d86ca196b697ee0f640118,https://i.scdn.co/image/ab67616d00001e02b6d86ca196b697ee0f640118,First Time,2017-04-28,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,,0.0
2Gq636OOGgxCTqEuzCZhsa,"Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48",DALE PLAY Records,C#/Db,Minor,4 beats,0.656,0.823,0.315,0.47,0.0,0.103,0.755,-3.059,96.474,160000,24,170468423,https://i.scdn.co/image/ab67616d0000b27313d49c631a6cd7829e75f575,https://i.scdn.co/image/ab67616d00001e0213d49c631a6cd7829e75f575,"Tiago PZK: Bzrp Music Sessions, Vol. 48",2021-12-29,https://open.spotify.com/track/2Gq636OOGgxCTqEuzCZhsa,,0.0
2Grb4G6t9VIqo6moKUloom,"Metro Boomin, 21 Savage",Don't Come Out The House (with 21 Savage),Republic Records,C#/Db,Major,4 beats,0.87,0.35,0.277,0.00661,0.000483,0.108,0.175,-6.082,74.963,168347,4,10814496,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,https://i.scdn.co/image/ab67616d00001e022887f8c05b5a9f1cb105be29,NOT ALL HEROES WEAR CAPES (Deluxe),2018-11-06,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom,,0.0
2GriTXl7gRSBv1A2IGZtnL,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,Grade A Productions/Interscope Records,A,Minor,3 beats,0.396,0.373,0.0989,0.991,0.0978,0.545,0.526,-14.097,125.231,30583,1,6682917,https://i.scdn.co/image/ab67616d0000b273f09d6c6466f2c3cbc4271b28,https://i.scdn.co/image/ab67616d00001e02f09d6c6466f2c3cbc4271b28,Legends Never Die,2020-07-10,https://open.spotify.com/track/2GriTXl7gRSBv1A2IGZtnL,,0.0
2H1liABu20HXBOmbt5SQz1,Marília Mendonça,Ciumeira - Ao Vivo,Som Livre,B,Minor,4 beats,0.741,0.813,0.0452,0.204,0.0,0.797,0.765,-4.83,123.842,190084,3,12590620,https://i.scdn.co/image/ab67616d0000b273421c6fda4a17301f7eb1c4bc,https://i.scdn.co/image/ab67616d00001e02421c6fda4a17301f7eb1c4bc,Ciumeira (ao Vivo),2018-08-24,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1,,0.0
2H3wWrnO758y0fPH7Ilerg,XXXTENTACION,Depression & Obsession,Bad Vibes Forever / EMPIRE,B,Minor,4 beats,0.769,0.156,0.035,0.585,0.015,0.102,0.527,-10.7,105.95,144733,5,23528909,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,https://i.scdn.co/image/ab67616d00001e02203c89bd4391468eea4cc3f5,17,2017-08-25,https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg,,0.0
2H4gf1wLxvYreMj1jcaN0k,Dean Lewis,Be Alright,Universal Music Australia Pty. Ltd.,B,Major,4 beats,0.551,0.537,0.034,0.705,0.0,0.0802,0.493,-7.595,126.421,196493,41,53052661,https://i.scdn.co/image/ab67616d0000b273bdf61ee5112d498581b8d42c,https://i.scdn.co/image/ab67616d00001e02bdf61ee5112d498581b8d42c,A Place We Knew,2019-03-22,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,,0.0
2H7jZg2HliuQhZjfBblLrZ,Pashanim,Sommergewitter,Urban,B,Minor,4 beats,0.787,0.531,0.101,0.132,0.00094,0.112,0.721,-10.569,91.996,138533,4,24830530,https://i.scdn.co/image/ab67616d0000b273f4021229806dee1ed58835d2,https://i.scdn.co/image/ab67616d00001e02f4021229806dee1ed58835d2,Sommergewitter,2021-06-24,https://open.spotify.com/track/2H7jZg2HliuQhZjfBblLrZ,,0.0
2HGymMoOdB4ZYv0AAqYmgF,Mason Ramsey,Famous,Atlantic/Big Loud Records,F,Major,4 beats,0.534,0.815,0.0278,0.708,0.0,0.111,0.564,-2.815,159.848,192520,2,12863766,https://i.scdn.co/image/ab67616d0000b273a5d4979cc3978d522d50ea50,https://i.scdn.co/image/ab67616d00001e02a5d4979cc3978d522d50ea50,Famous,2018-04-27,https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF,,0.0
2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,B,Major,4 beats,0.79,0.831,0.044,0.312,0.0,0.0797,0.872,-4.185,124.987,183551,35,426117643,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab67616d00001e02741fd4807f442af3f7359316,GOLDEN,2023-11-03,https://open.spotify.com/track/2HRgqmZQC0MC7GeNuDIXHN,,0.0
2HSmyk2qMN8WQjuGhaQgCk,Drake,Champagne Poetry,OVO,F#/Gb,Minor,4 beats,0.423,0.667,0.326,0.758,0.0,0.246,0.496,-7.012,86.743,336511,5,69389306,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,https://i.scdn.co/image/ab67616d00001e02cd945b4e3de57edd28481a3f,Certified Lover Boy,2021-09-03,https://open.spotify.com/track/2HSmyk2qMN8WQjuGhaQgCk,,0.0
2HZLXBOnaSRhXStMLrq9fD,Ghost,Mary On A Cross,Loma Vista Recordings,B,Major,4 beats,0.466,0.9,0.0447,0.000235,0.00104,0.103,0.561,-4.469,130.02,244804,4,40734926,https://i.scdn.co/image/ab67616d0000b273bef9b0a348ea8dd18a581025,https://i.scdn.co/image/ab67616d00001e02bef9b0a348ea8dd18a581025,Seven Inches Of Satanic Panic,2019-09-13,https://open.spotify.com/track/2HZLXBOnaSRhXStMLrq9fD,,0.0
2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,F,Major,4 beats,0.537,0.421,0.0285,0.827,0.0,0.138,0.524,-8.72,98.224,184061,25,541163031,https://i.scdn.co/image/ab67616d0000b273c0a5c14b34a02f242af03359,https://i.scdn.co/image/ab67616d00001e02c0a5c14b34a02f242af03359,Si No Estás,2022-09-23,https://open.spotify.com/track/2HafqoJbgXdtjwCOvNEF14,,0.0
2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,Aftermath,G,Major,4 beats,0.716,0.531,0.122,0.0703,0.0,0.224,0.344,-7.355,71.994,386907,49,411018135,https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797,https://i.scdn.co/image/ab67616d00001e02d28d2ebdedb220e479743797,"good kid, m.A.A.d city",2012,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,,0.0
2HbYLDA1SigY1ilC94ieVu,Arctic Monkeys,American Sports,Domino Recording Co,G,Minor,3 beats,0.372,0.865,0.0513,0.00169,0.00293,0.127,0.594,-4.288,176.689,158040,1,5238316,https://i.scdn.co/image/ab67616d0000b2738895ff0f90525f4aa9437c27,https://i.scdn.co/image/ab67616d00001e028895ff0f90525f4aa9437c27,Tranquility Base Hotel & Casino,2018-05-10,https://open.spotify.com/track/2HbYLDA1SigY1ilC94ieVu,,0.0
2Hc1LaV6bzFil3dE71eORA,"Lil Uzi Vert, Travis Scott",Aye (feat. Travis Scott),Generation Now/Atlantic,A,Minor,4 beats,0.777,0.604,0.0397,0.000713,5.64e-05,0.151,0.121,-4.452,111.998,207836,1,10392685,https://i.scdn.co/image/ab67616d0000b273d7f97f84ffeaf2077813ef24,https://i.scdn.co/image/ab67616d00001e02d7f97f84ffeaf2077813ef24,Pink Tape,2023-06-30,https://open.spotify.com/track/2Hc1LaV6bzFil3dE71eORA,,0.0
2Hh3ETdQKrmSI3QS0hme7g,"Metro Boomin, Future, Don Toliver",Too Many Nights (feat. Don Toliver & with Future),Republic Records,G,Minor,4 beats,0.684,0.671,0.0464,0.189,2.37e-05,0.122,0.156,-4.392,88.048,199920,51,461538435,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,https://i.scdn.co/image/ab67616d00001e02c4fee55d7b51479627c31f89,HEROES & VILLAINS,2022-12-02,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g,,0.0
2HolBGR6tpiWI80MXoV1dJ,"Doja Cat, Young Thug",Payday (feat. Young Thug),Kemosabe Records/RCA Records,C#/Db,Major,4 beats,0.619,0.707,0.0499,0.0366,7.54e-05,0.13,0.558,-5.791,168.995,212947,1,5393789,https://i.scdn.co/image/ab67616d0000b27314b7b2a920a41166d53ddd49,https://i.scdn.co/image/ab67616d00001e0214b7b2a920a41166d53ddd49,Planet Her,2021-06-25,https://open.spotify.com/track/2HolBGR6tpiWI80MXoV1dJ,,0.0
2HzfRSfCogBSsgW2CckVA2,Luke Christopher,Lot to Learn,ByStorm Entertainment/RCA Records,F#/Gb,Major,4 beats,0.422,0.852,0.208,0.0845,0.0,0.0687,0.666,-3.546,82.914,248387,13,65589960,https://i.scdn.co/image/ab67616d0000b273bbc667bfbd766edc09ebd7a4,https://i.scdn.co/image/ab67616d00001e02bbc667bfbd766edc09ebd7a4,TMRWFRVR,2017-07-28,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,,0.0
2I3dW2dCBZAJGj5X21E53k,"KIDS SEE GHOSTS, Yasiin Bey",Kids See Ghosts,"Getting Out Our Dreams, Inc./Def Jam Recordings",D,Major,4 beats,0.841,0.682,0.0458,0.113,9.65e-05,0.131,0.338,-7.007,94.985,245098,1,7882877,https://i.scdn.co/image/ab67616d0000b273013c00ee367dd85396f79c82,https://i.scdn.co/image/ab67616d00001e02013c00ee367dd85396f79c82,KIDS SEE GHOSTS,2018-06-08,https://open.spotify.com/track/2I3dW2dCBZAJGj5X21E53k,,0.0
2IA8cFA46DkjgbsRG7kKbp,"Amenazzy, Nicky Jam, Farruko",Baby,Rimas Music,B,Major,4 beats,0.7,0.71,0.0532,0.327,0.0,0.129,0.582,-4.835,167.971,235973,6,28584706,https://i.scdn.co/image/ab67616d0000b27385d25eaa84c2d6cf274fbeb3,https://i.scdn.co/image/ab67616d00001e0285d25eaa84c2d6cf274fbeb3,Baby,2018-12-21,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp,,0.0
2ICse7t8MB60EFk6o9aUyw,Ava Max,Who's Laughing Now,Atlantic Records,G,Major,4 beats,0.648,0.641,0.0389,0.00565,3.63e-06,0.109,0.505,-5.521,184.021,180348,1,4526982,https://i.scdn.co/image/ab67616d0000b2732ca6f6a1cf2cb7c43de08db5,https://i.scdn.co/image/ab67616d00001e022ca6f6a1cf2cb7c43de08db5,Heaven & Hell,2020-09-18,https://open.spotify.com/track/2ICse7t8MB60EFk6o9aUyw,,0.0
2IDf0IZ9dfw0uDYV2n1bJc,"Luan Santana, Ana Castela",DEJA VU,Sony Music Entertainment,G#/Ab,Major,4 beats,0.572,0.573,0.0596,0.195,0.0,0.0897,0.468,-6.028,141.935,199827,5,50817926,https://i.scdn.co/image/ab67616d0000b27359de26a59250c6f30f9a1786,https://i.scdn.co/image/ab67616d00001e0259de26a59250c6f30f9a1786,DEJA VU,2023-12-07,https://open.spotify.com/track/2IDf0IZ9dfw0uDYV2n1bJc,,0.0
2IESJGeddbtwiVr4ug0SN3,"Peso Pluma, Edgardo Nuñez, Los Dareyes De La Sierra",VVS,Double P Records,G,Major,3 beats,0.632,0.729,0.112,0.414,0.0,0.0987,0.862,-3.066,110.238,162676,1,11328963,https://i.scdn.co/image/ab67616d0000b273e6f540885b43d6f379360b22,https://i.scdn.co/image/ab67616d00001e02e6f540885b43d6f379360b22,GÉNESIS,2023-06-22,https://open.spotify.com/track/2IESJGeddbtwiVr4ug0SN3,,0.0
2IGMVunIBsBLtEQyoI1Mu7,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,F,Major,4 beats,0.868,0.538,0.174,0.269,3.34e-06,0.0901,0.732,-8.603,99.968,231750,7,269079205,https://i.scdn.co/image/ab67616d0000b273e69a141e4ffe839c38c4c228,https://i.scdn.co/image/ab67616d00001e02e69a141e4ffe839c38c4c228,Paint The Town Red,2023-08-04,https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7,,0.0
2IHLaN6wwYKQ3S24NsQqpA,Demi Lovato,I Love Me,Island Records,F#/Gb,Major,4 beats,0.664,0.561,0.0495,0.00261,0.0,0.0764,0.713,-7.031,150.093,203672,5,38619943,https://i.scdn.co/image/ab67616d0000b27381f82d9c1d6278a167aae855,https://i.scdn.co/image/ab67616d00001e0281f82d9c1d6278a167aae855,I Love Me,2020-03-06,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA,,0.0
2IKJtXeR5UsaUjZB46fTOK,Ariana Grande,six thirty,Republic Records,C,Major,4 beats,0.739,0.516,0.0539,0.67,0.0,0.151,0.434,-7.154,120.109,183874,1,10941573,https://i.scdn.co/image/ab67616d0000b27355b8f4c3458e256eca14f18f,https://i.scdn.co/image/ab67616d00001e0255b8f4c3458e256eca14f18f,Positions,2020-10-30,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK,,0.0
2IKZkwHI5zsZf70STuhvOX,The Chainsmokers,Sick Boy,Disruptor Records/Columbia,B,Minor,4 beats,0.548,0.58,0.121,0.104,0.0,0.127,0.462,-7.524,180.066,193893,8,54010687,https://i.scdn.co/image/ab67616d0000b2739cd3a40ec0c720defb17074e,https://i.scdn.co/image/ab67616d00001e029cd3a40ec0c720defb17074e,Sick Boy...You Owe Me,2018-02-16,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX,,0.0
2INhKpUdzh7v0j041gZNsz,Frank Ocean,DHL,Blonded,E,Minor,4 beats,0.819,0.458,0.167,0.582,0.173,0.128,0.232,-10.223,122.981,268893,1,5531463,https://i.scdn.co/image/ab67616d0000b273e9d76d49bcfdd620fe031148,https://i.scdn.co/image/ab67616d00001e02e9d76d49bcfdd620fe031148,DHL,2019-10-19,https://open.spotify.com/track/2INhKpUdzh7v0j041gZNsz,,0.0
2IOFZdYYkFxEHVz1w34PoL,Harry Styles,Cherry,Columbia,G,Major,4 beats,0.53,0.512,0.0259,0.615,0.00453,0.129,0.411,-9.261,95.946,259187,1,11371850,https://i.scdn.co/image/ab67616d0000b27325180571abce9472f61bd722,https://i.scdn.co/image/ab67616d00001e0225180571abce9472f61bd722,Fine Line,2019-12-13,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL,,0.0
2IRZnDFmlqMuOrYOLnZZyc,"Meek Mill, Drake",Going Bad (feat. Drake),MMG/Atlantic,E,Minor,4 beats,0.889,0.496,0.0905,0.259,0.0,0.252,0.544,-6.365,86.003,180522,56,522394456,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6,https://i.scdn.co/image/ab67616d00001e02cd63c5962050729d260077d6,Championships,2018-11-30,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,,0.0
2ISl1zekPsc26sUQpVt8UB,Shakin' Stevens,Merry Christmas Everyone,Sony Music CG,A,Major,4 beats,0.541,0.909,0.0358,0.128,0.0,0.128,0.962,-3.101,203.862,220160,9,55044655,https://i.scdn.co/image/ab67616d0000b273b6c4b6e093b6667e5c43773f,https://i.scdn.co/image/ab67616d00001e02b6c4b6e093b6667e5c43773f,Merry Christmas Everyone,1991,https://open.spotify.com/track/2ISl1zekPsc26sUQpVt8UB,,0.0
2IePEfMAtqWS6rLXXFZIgI,"Internet Money, Gunna, Don Toliver, Lil Uzi Vert",His & Hers (feat. Don Toliver & Lil Uzi Vert),Internet Money / 10K Projects,G,Minor,4 beats,0.792,0.707,0.0623,0.116,0.0,0.12,0.408,-5.218,134.997,224042,5,26894046,https://i.scdn.co/image/ab67616d0000b27343283b8f1e8a22fbfc82f4c4,https://i.scdn.co/image/ab67616d00001e0243283b8f1e8a22fbfc82f4c4,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",2021-05-13,https://open.spotify.com/track/2IePEfMAtqWS6rLXXFZIgI,,0.0
2Igem6Q4sfvXGJ3JkG7Baw,Migos,Modern Day,Quality Control Music/Motown Records,B,Minor,4 beats,0.87,0.629,0.279,0.173,0.0,0.101,0.512,-7.598,134.944,241790,1,5322745,https://i.scdn.co/image/ab67616d0000b273f89d00155b6a066650e5460d,https://i.scdn.co/image/ab67616d00001e02f89d00155b6a066650e5460d,Culture III,2021-06-11,https://open.spotify.com/track/2Igem6Q4sfvXGJ3JkG7Baw,,0.0
2Imn5iTu2xD3gXCqpBqubu,Joji,Tick Tock,88rising Music,E,Minor,4 beats,0.781,0.613,0.0524,0.0399,0.00713,0.0976,0.613,-5.582,80.53,132215,1,5547939,https://i.scdn.co/image/ab67616d0000b27323c552a7a4fdafac02e08c34,https://i.scdn.co/image/ab67616d00001e0223c552a7a4fdafac02e08c34,Nectar,2020-09-24,https://open.spotify.com/track/2Imn5iTu2xD3gXCqpBqubu,,0.0
2Imq77E6CEJR5TPUxlJvTY,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,F,Minor,4 beats,0.532,0.642,0.111,0.0548,0.000246,0.0991,0.536,-4.891,193.016,232187,7,57792279,https://i.scdn.co/image/ab67616d0000b2736bf36d6497b0db242c514a91,https://i.scdn.co/image/ab67616d00001e026bf36d6497b0db242c514a91,Black Panther The Album Music From And Inspired By,2018-02-09,https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY,,0.0
2InS5VWKJQbsFBKOsf1cJB,"Dj GBR, Mc IG, MC Ryan SP, MC PH, Mc Davi, Mc Luki, Mc Don Juan, Mc Kadu, TrapLaudo, MC GP, MC GH do 7",Let's Go 4,GR6 Music,A#/Bb,Minor,5 beats,0.782,0.631,0.592,0.123,0.0,0.0808,0.866,-8.473,113.427,641941,17,164239151,https://i.scdn.co/image/ab67616d0000b273a2ab8a2b4cbbf685827eb835,https://i.scdn.co/image/ab67616d00001e02a2ab8a2b4cbbf685827eb835,Let's Go 4,2023-08-29,https://open.spotify.com/track/2InS5VWKJQbsFBKOsf1cJB,,0.0
2IoZOYOZDrWCOLoZoYedxQ,Gunna,One Call,300 Entertainment,D,Major,4 beats,0.861,0.481,0.343,0.125,1.38e-05,0.0903,0.188,-7.309,146.992,195736,1,5757160,https://i.scdn.co/image/ab67616d0000b273c22ff186048daa90372090c9,https://i.scdn.co/image/ab67616d00001e02c22ff186048daa90372090c9,One Call,2019-02-01,https://open.spotify.com/track/2IoZOYOZDrWCOLoZoYedxQ,,0.0
2Iv6YBslkxslMJQsxshZh5,Trio Vegabajeño,CANTARES DE NAVIDAD,Rimas Entertainment LLC,D,Major,4 beats,0.764,0.523,0.0406,0.777,0.0,0.352,0.962,-7.371,118.671,199720,1,5842320,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,https://i.scdn.co/image/ab67616d00001e02005ee342f4eef2cc6e8436ab,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,https://open.spotify.com/track/2Iv6YBslkxslMJQsxshZh5,,0.0
2IwbW2jd0Ncv99Aroe77Ru,Kendrick Lamar,Crown,pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,C#/Db,Minor,4 beats,0.355,0.245,0.0358,0.801,9.11e-05,0.112,0.162,-13.475,173.329,264299,1,12654671,https://i.scdn.co/image/ab67616d0000b273f30764d5fa1e439ad6a7742f,https://i.scdn.co/image/ab67616d00001e02f30764d5fa1e439ad6a7742f,Mr. Morale & The Big Steppers,2022-05-13,https://open.spotify.com/track/2IwbW2jd0Ncv99Aroe77Ru,,0.0
2J0NXdHr6MYvKDSxB7k3V2,Post Malone,A Thousand Bad Times,Republic Records,F#/Gb,Major,4 beats,0.632,0.732,0.092,0.105,1.15e-05,0.111,0.317,-3.498,159.0,221173,5,29285571,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,https://i.scdn.co/image/ab67616d00001e029478c87599550dd73bfa7e02,Hollywood's Bleeding,2019-09-06,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2,,0.0
